CityID;xCoord;yCoord;Population
City49045;0.001649;0.055009;1
City49047;-0.24174;0.108464;1
City49048;-0.070305;-0.025763;1
City49049;-0.01615;0.060972;1
City49050;0.049893;-0.134681;1
City49052;0.030605;-0.14331;1
City49056;0.078861;0.03657;1
City49057;-0.186876;0.151025;1
City49063;-0.044202;-0.055739;1
City49065;-0.055008;-0.076857;1
City49069;-0.162692;-0.079512;1
City49070;-0.235944;-0.090036;1
City49071;-0.313613;0.056635;1
City49073;-0.047078;-0.19855;1
City49074;-0.13956;-0.056063;1
City49075;0.258811;0.030998;1
City49077;-0.02913;0.107769;1
City49078;-0.097249;-0.209527;1
City49081;0.266257;-0.107734;1
City49082;0.187925;-0.200695;1
City49083;-0.274547;-0.083423;1
City49086;0.255848;-0.177702;1
City49087;0.334954;-0.185211;1
City49089;0.162899;0.031708;1
City49090;-0.093052;-0.077256;1
City49091;-0.160332;-0.006488;1
City49092;0.110839;-0.171278;1
City49094;0.081201;-0.196998;1
City49095;0.15071;0.110678;1
City49096;-0.198367;-0.078684;1
City49097;-0.078605;0.116651;1
City49098;0.021982;-0.054951;1
City49099;-0.0719;0.021288;1
City49101;0.00565;-0.082997;1
City49104;-0.246937;-0.059417;1
City49105;-0.054702;0.073428;1
City49106;-0.027066;-0.012219;1
City49107;0.22981;0.028159;1
City49112;-0.026497;0.065488;1
City49113;0.16403;0.221294;1
City49114;-0.208767;0.186457;1
City49115;0.094294;0.23588;1
City49119;0.070731;-0.21261;1
City49120;0.26959;-0.100934;1
City49121;0.064533;-0.064211;1
City49123;0.17809;0.148486;1
City49124;-0.27369;-0.153318;1
City49125;0.052273;0.017789;1
City49129;0.031185;0.100284;1
City49130;0.229491;-0.052103;1
City49134;-0.16977;-0.126172;1
City49141;-0.010677;-0.143341;1
City49143;-0.058857;-0.124619;1
City49144;-0.198798;-0.001144;1
City49145;0.084209;0.167067;1
City49146;-0.260793;-0.002206;1
City49149;-0.16269;0.105799;1
City49150;0.16351;-0.176207;1
City49153;-0.101047;-0.072018;1
City49154;0.153475;0.17504;1
City49160;-0.186325;-0.04771;1
City49161;0.105845;-0.169142;1
City49164;0.024362;-0.014234;1
City49166;-0.306882;-0.051306;1
City49168;-0.291408;-0.085384;1
City49170;0.169791;-0.117052;1
City49171;-0.202697;0.129775;1
City49173;0.140821;0.036859;1
City49174;0.13687;-0.223506;1
City49177;0.023705;0.01796;1
City49178;0.10178;0.069237;1
City49180;-0.294231;0.01354;1
City49181;-0.077669;0.101427;1
City49182;-0.314784;-0.030169;1
City49184;-0.284363;-0.18617;1
City49186;-0.107022;0.192973;1
City49187;-0.027697;-0.129582;1
City49190;-0.053735;0.077148;1
City49191;-0.199971;0.076284;1
City49192;0.033406;0.148258;1
City49196;-0.326704;-0.022561;1
City49197;-0.146377;-0.181973;1
City49199;0.014657;-0.084793;1
City49202;-0.248663;-0.081195;1
City49203;-0.009595;-0.079302;1
City49204;0.076306;-0.018335;1
City49205;-0.205601;0.025424;1
City49206;0.181955;-0.225607;1
City49207;-0.017416;0.18051;1
City49208;0.177777;-0.075267;1
City49209;0.206395;0.000726;1
City49210;-0.13636;0.017186;1
City49212;0.015489;-0.043436;1
City49213;-0.149104;0.070307;1
City49214;-0.381593;0.069282;1
City49216;-0.07792;-0.195873;1
City49217;-0.164416;-0.019226;1
City49220;0.08568;-0.078663;1
City49223;-0.24414;-0.040974;1
City49224;-0.042399;0.222496;1
City49225;-0.071254;-0.06702;1
City49226;-0.149523;0.249244;1
City49227;-0.146193;0.203376;1
City49229;-0.2735;0.060216;1
City49230;0.159693;-0.22471;1
City49232;-0.07492;-0.058796;1
City49234;0.244293;-0.102508;1
City49237;0.37543;-0.052164;1
City49239;-0.141315;-0.132385;1
City49241;-0.095167;-0.094497;1
City49244;0.048815;-0.197107;1
City49245;-0.099091;0.0387;1
City49246;-0.218235;0.012312;1
City49249;-0.065614;0.144042;1
City49250;0.108864;-0.223635;1
City49252;-0.229474;-0.014171;1
City49253;0.025631;-0.193669;1
City49254;0.385137;0.16347;1
City49255;-0.182612;0.049692;1
City49256;-0.163953;0.053913;1
City49258;0.277658;0.131253;1
City49260;-0.081084;-0.17882;1
City49261;-0.091277;-0.029167;1
City49262;-0.125053;0.121982;1
City49263;0.194514;0.164148;1
City49265;-0.043211;-0.053205;1
City49266;0.063285;-0.071696;1
City49267;-0.034917;-0.115684;1
City49269;0.079379;-0.128864;1
City49271;0.3421;-0.019663;1
City49273;-0.15203;-0.131687;1
City49274;-0.046267;-0.2173;1
City49275;-0.025124;-0.021242;1
City49278;0.053567;-0.129188;1
City49279;0.079117;0.005961;1
City49280;0.078617;0.129731;1
City49281;-0.029695;0.108712;1
City49282;-0.085872;-0.092057;1
City49285;-0.168257;-0.02025;1
City49286;-0.15382;0.086016;1
City49288;-0.131109;-0.09443;1
City49289;0.171723;0.050693;1
City49290;0.031906;-0.142337;1
City49291;-0.065103;0.090033;1
City49295;0.280262;-0.070377;1
City49296;-0.094743;-0.036975;1
City49297;-0.034448;-0.040953;1
City49299;-0.022513;-0.163961;1
City49301;0.018733;-0.106607;1
City49302;-0.221465;0.158413;1
City49303;-0.059849;0.077266;1
City49305;0.27697;-0.099723;1
City49309;-0.104397;0.156937;1
City49311;0.073073;0.174163;1
City49312;0.013463;0.017155;1
City49314;0.18646;-0.02362;1
City49315;-0.099417;0.16069;1
City49316;-0.210758;-0.018483;1
City49317;-0.134848;-0.012322;1
City49319;-0.162071;-0.000722;1
City49321;-0.093526;0.248093;1
City49322;-0.030276;0.1348;1
City49323;-0.095291;-0.167531;1
City49324;0.053581;0.42625;1
City49325;-0.046916;-0.154173;1
City49329;-0.140297;0.101878;1
City49330;0.329508;0.102042;1
City49332;0.043198;-0.094347;1
City49334;0.184912;-0.165587;1
City49335;-0.30438;-0.049169;1
City49336;0.252379;-0.128188;1
City49337;-0.237806;-0.072116;1
City49339;0.207325;-0.04232;1
City49340;0.218588;-0.208226;1
City49342;-0.250155;0.030597;1
City49343;-0.074058;0.186194;1
City49345;0.210611;0.181435;1
City49347;0.093341;0.065465;1
City49348;0.182073;0.114643;1
City49351;-0.120695;0.10839;1
City49352;-0.277966;0.056763;1
City49353;-0.024609;-0.139397;1
City49355;0.067069;-0.169692;1
City49357;-0.208863;-0.072632;1
City49358;-0.176844;-0.04088;1
City49359;-0.170101;0.021529;1
City49360;0.129979;0.017535;1
City49361;0.224656;0.125812;1
City49362;-0.241337;0.047437;1
City49363;-0.043402;-0.130843;1
City49364;-0.150313;-0.036131;1
City49365;0.216742;-0.15306;1
City49366;-0.083643;0.025866;1
City49367;-0.005726;-0.162837;1
City49371;-0.176641;-0.029305;1
City49373;-0.261335;0.024101;1
City49375;0.011297;-0.214279;1
City49376;-0.096215;0.105863;1
City49378;-0.198619;0.067694;1
City49379;-0.141006;0.151536;1
City49381;0.203946;0.083347;1
City49382;-0.118491;-0.155207;1
City49383;-0.080334;-0.069944;1
City49385;0.026782;0.17463;1
City49386;0.033568;0.151315;1
City49389;-0.160965;-0.082749;1
City49390;0.006382;0.073502;1
City49391;-0.109919;0.050654;1
City49393;0.136072;0.04338;1
City49394;0.311793;0.005264;1
City49395;0.067928;-0.101471;1
City49396;-0.281311;-0.012016;1
City49399;0.23041;-0.095215;1
City49400;-0.136538;-0.047686;1
City49401;-0.192703;-0.013268;1
City49402;-0.070282;-0.08743;1
City49403;-0.111819;-0.139008;1
City49404;0.298078;0.008523;1
City49406;-0.238801;0.012024;1
City49409;-0.135806;-0.090143;1
City49412;0.060146;0.068743;1
City49413;0.134152;-0.094801;1
City49414;-0.311637;-0.109036;1
City49416;0.11303;0.013579;1
City49417;-0.083722;-0.004087;1
City49419;0.264299;-0.042416;1
City49420;0.28169;0.108849;1
City49421;0.185612;0.144048;1
City49422;0.070593;-0.174024;1
City49424;0.242918;-0.072038;1
City49425;0.102948;0.18166;1
City49426;-0.203292;0.132418;1
City49428;-0.07263;-0.062694;1
City49432;-0.138932;0.17655;1
City49433;-0.236225;0.092965;1
City49434;0.208217;-0.243814;1
City49437;0.081562;0.156136;1
City49438;-0.057198;0.057529;1
City49440;0.137206;-0.105011;1
City49442;-0.16873;-0.098861;1
City49444;0.222371;-0.091084;1
City49445;0.060615;-0.178806;1
City49446;0.090079;-0.126695;1
City49447;0.215859;0.012608;1
City49449;0.137799;0.069079;1
City49451;-0.203304;0.000557;1
City49452;-0.102019;0.020826;1
City49453;0.046329;-0.24116;1
City49454;0.119625;-0.090287;1
City49456;-0.020024;0.117871;1
City49457;-0.052305;-0.119164;1
City49458;-0.19789;0.014308;1
City49463;0.054482;0.078256;1
City49464;-0.404893;-0.065164;1
City49465;0.184197;-0.166079;1
City49466;-0.165738;0.005471;1
City49468;-0.282735;0.044775;1
City49469;-0.0042;-0.08338;1
City49470;-0.002076;0.214266;1
City49471;-0.134011;0.220147;1
City49472;-0.159783;-0.158005;1
City49473;-0.075519;0.185216;1
City49474;-0.207945;-0.017128;1
City49477;-0.197079;-0.038875;1
City49478;0.223436;-0.0095;1
City49480;0.063014;-0.225504;1
City49482;0.078907;-0.165479;1
City49484;-0.190481;0.101851;1
City49485;-0.044863;-0.004873;1
City49486;0.062891;-0.079406;1
City49487;0.08342;-0.051241;1
City49489;-0.195557;0.130098;1
City49490;-0.16711;-0.004997;1
City49492;-0.023549;-0.09238;1
City49495;-0.094992;0.075279;1
City49496;-0.050268;-0.079837;1
City49499;-0.098384;0.047182;1
City49501;-0.148412;0.149707;1
City49502;-0.065819;-0.081176;1
City49504;-0.064002;-0.133267;1
City49505;-0.238941;-0.004489;1
City49506;-0.094238;-0.077008;1
City49507;-0.085756;0.119478;1
City49508;-0.122919;0.062299;1
City49510;-0.143497;-0.037355;1
City49512;-0.248253;0.020104;1
City49513;-0.027377;0.148077;1
City49514;-0.201683;0.122698;1
City49515;-0.190486;0.026291;1
City49516;0.012734;-0.15059;1
City49518;-0.03021;0.03588;1
City49519;-0.110793;0.024568;1
City49520;0.084195;-0.051469;1
City49521;-0.187441;-0.017143;1
City49523;-0.010623;0.258526;1
City49524;-0.12525;0.137803;1
City49525;0.000089;-0.125314;1
City49526;-0.053649;-0.149249;1
City49527;-0.097688;0.065285;1
City49529;0.075425;-0.181712;1
City49530;0.013987;-0.157721;1
City49531;0.015847;-0.061844;1
City49532;-0.218367;0.075627;1
City49533;0.021093;0.11825;1
City49534;-0.107941;-0.178627;1
City49536;-0.275977;0.000982;1
City49538;0.245048;-0.002476;1
City49542;0.057088;-0.191147;1
City49543;-0.177258;-0.068223;1
City49544;-0.188275;-0.009026;1
City49546;0.358683;-0.100985;1
City49547;0.200051;0.12781;1
City49549;0.017561;0.20493;1
City49550;-0.112391;-0.113548;1
City49552;-0.252125;-0.104619;1
City49553;-0.176369;0.040184;1
City49555;-0.083266;0.063698;1
City49556;-0.147011;0.24326;1
City49557;-0.265059;-0.030535;1
City49559;-0.037399;-0.108896;1
City49560;-0.103007;0.024226;1
City49563;-0.047856;-0.115524;1
City49564;-0.193993;-0.061542;1
City49567;-0.043155;-0.105448;1
City49569;0.191719;0.062135;1
City49570;-0.00988;0.193906;1
City49572;0.257796;0.082662;1
City49574;0.137474;0.022971;1
City49575;-0.369338;-0.03154;1
City49576;0.09554;0.111583;1
City49577;-0.128616;-0.143142;1
City49578;-0.31253;0.029534;1
City49579;-0.144865;-0.036008;1
City49581;0.074919;-0.079085;1
City49582;-0.066497;-0.083704;1
City49584;0.039753;-0.057376;1
City49585;-0.162307;0.091456;1
City49588;-0.1495;0.175247;1
City49589;-0.038691;-0.136381;1
City49590;0.053131;-0.080488;1
City49594;-0.235242;-0.129551;1
City49595;0.191799;0.015107;1
City49599;0.284801;-0.037093;1
City49600;-0.012313;0.255826;1
City49604;-0.014138;-0.124284;1
City49605;0.128931;-0.108072;1
City49606;-0.128317;0.176552;1
City49607;0.172468;0.132607;1
City49608;0.100149;-0.102541;1
City49610;0.094872;0.100739;1
City49611;-0.059095;-0.038767;1
City49617;-0.000675;-0.140277;1
City49618;-0.025549;0.018649;1
City49619;0.267436;-0.092018;1
City49620;0.06729;-0.046685;1
City49623;0.111465;0.019016;1
City49624;0.004937;-0.0109;1
City49625;0.290468;-0.003228;1
City49626;0.224818;0.068043;1
City49627;0.188645;-0.145546;1
City49628;0.066072;-0.040757;1
City49629;0.076056;0.133688;1
City49632;-0.096003;0.108113;1
City49633;0.050871;-0.162757;1
City49636;-0.034011;-0.143337;1
City49637;-0.212519;0.007722;1
City49638;0.221778;-0.106795;1
City49639;-0.191151;0.039852;1
City49641;0.050583;0.191722;1
City49643;-0.246454;-0.127454;1
City49644;0.137866;0.109489;1
City49645;-0.108446;0.06342;1
City49649;0.09328;0.261483;1
City49650;-0.130847;-0.004986;1
City49653;-0.105655;0.131533;1
City49654;-0.043339;0.021128;1
City49656;0.222582;0.121534;1
City49657;-0.31171;-0.066637;1
City49658;-0.296817;0.001987;1
City49659;-0.276768;0.041687;1
City49661;0.25784;0.078424;1
City49663;0.322457;-0.107552;1
City49665;-0.055254;0.009641;1
City49669;-0.008726;-0.049062;1
City49670;-0.189536;0.010415;1
City49674;-0.138559;-0.107827;1
City49675;0.332;0.120958;1
City49677;-0.107048;-0.126097;1
City49678;0.141491;-0.167143;1
City49679;-0.131068;0.089282;1
City49682;0.006792;-0.053585;1
City49683;-0.146637;0.081915;1
City49684;0.280642;0.024743;1
City49685;-0.104661;-0.039545;1
City49687;-0.214544;-0.028167;1
City49689;-0.036106;-0.135417;1
City49691;-0.136304;0.04355;1
City49692;-0.171358;0.095692;1
City49693;0.211578;-0.16207;1
City49694;-0.071299;0.059913;1
City49696;-0.296067;0.028201;1
City49697;0.078956;-0.180804;1
City49700;0.256952;-0.05731;1
City49704;-0.255;-0.099207;1
City49706;-0.19863;0.242643;1
City49710;0.00493;-0.161058;1
City49712;-0.250818;-0.034156;1
City49713;-0.167079;0.05386;1
City49717;-0.089715;-0.249032;1
City49718;-0.019987;0.073412;1
City49722;-0.044453;0.184681;1
City49724;-0.203282;-0.032356;1
City49725;-0.20509;0.096812;1
City49728;-0.021501;0.098477;1
City49731;0.10125;-0.164835;1
City49732;0.293335;-0.105326;1
City49735;0.022232;-0.002716;1
City49736;-0.348858;-0.030789;1
City49737;-0.152903;0.146153;1
City49739;0.134248;0.175826;1
City49740;-0.267988;-0.050103;1
City49741;-0.049441;-0.045072;1
City49742;0.00166;-0.144643;1
City49743;-0.097901;0.20483;1
City49745;0.149554;-0.083593;1
City49747;-0.09789;0.100376;1
City49748;0.052461;-0.21868;1
City49749;0.181866;-0.205588;1
City49751;-0.314126;-0.057352;1
City49752;-0.07176;-0.026798;1
City49753;-0.154826;0.165012;1
City49754;0.209572;-0.156745;1
City49755;0.098109;0.096241;1
City49757;0.204828;-0.015495;1
City49758;0.109824;0.12912;1
City49760;0.040463;0.049428;1
City49761;0.101866;-0.196993;1
City49762;-0.066696;0.133625;1
City49765;0.314736;0.16515;1
City49768;0.238882;-0.076366;1
City49769;-0.298747;0.023714;1
City49770;0.179855;-0.051388;1
City49773;-0.31292;-0.121058;1
City49774;-0.147115;0.047603;1
City49776;0.104358;0.034107;1
City49777;0.034404;-0.050713;1
City49778;-0.164204;-0.259;1
City49779;0.084096;-0.196529;1
City49780;-0.248453;-0.02881;1
City49782;-0.049029;-0.089488;1
City49783;0.045831;0.225313;1
City49785;-0.005042;0.055944;1
City49786;0.273262;-0.067399;1
City49787;0.306485;-0.146484;1
City49789;0.007836;0.112078;1
City49790;-0.15712;0.168551;1
City49791;0.220609;-0.18594;1
City49792;-0.188534;-0.048862;1
City49793;0.091457;0.048749;1
City49796;0.032834;-0.038594;1
City49797;-0.065355;-0.138585;1
City49798;0.095108;0.119982;1
City49799;-0.004882;-0.092024;1
City49800;-0.163965;0.046084;1
City49801;-0.334703;-0.007865;1
City49803;0.064381;0.168168;1
City49805;-0.018163;0.035572;1
City49806;-0.125881;-0.111161;1
City49807;-0.380406;-0.104011;1
City49810;0.139896;-0.068771;1
City49811;-0.139742;0.112043;1
City49813;0.203334;-0.103586;1
City49814;0.067413;0.10647;1
City49815;-0.255197;-0.04736;1
City49816;0.062487;0.193275;1
City49817;0.13874;0.168775;1
City49818;0.186476;-0.177027;1
City49819;0.26958;0.050864;1
City49820;0.057812;-0.188641;1
City49823;-0.137671;-0.050448;1
City49824;-0.35328;-0.004759;1
City49826;0.152839;0.04913;1
City49827;0.072501;0.076914;1
City49829;0.096525;-0.068289;1
City49830;0.217234;0.017068;1
City49832;-0.250353;0.063622;1
City49834;0.197204;-0.101668;1
City49835;-0.038713;0.077743;1
City49836;-0.140329;0.009413;1
City49837;0.205961;-0.080948;1
City49839;0.040509;0.229819;1
City49840;-0.181573;0.098207;1
City49841;-0.145918;-0.083266;1
City49842;0.236683;0.059477;1
City49843;-0.118872;0.116961;1
City49844;-0.129753;-0.091854;1
City49845;-0.11263;0.026466;1
City49846;-0.242032;0.198954;1
City49848;0.237243;-0.097927;1
City49849;0.403047;0.22251;1
City49850;-0.105212;0.041357;1
City49852;-0.153307;0.000909;1
City49853;0.118126;-0.067503;1
City49854;-0.199245;0.132491;1
City49855;-0.123518;0.126304;1
City49858;-0.037985;0.266063;1
City49859;-0.099778;0.090715;1
City49860;0.221826;-0.142185;1
City49861;0.27787;-0.024023;1
City49862;-0.241648;0.19335;1
City49863;0.113919;-0.169574;1
City49866;-0.063188;0.006233;1
City49868;0.294304;-0.053726;1
City49869;-0.0528;0.047643;1
City49873;0.114102;0.106039;1
City49875;-0.114163;0.00566;1
City49878;-0.071901;0.143656;1
City49879;-0.125526;0.106684;1
City49880;0.102361;-0.20308;1
City49882;0.078006;-0.067889;1
City49884;0.230948;0.096513;1
City49886;-0.199907;-0.060777;1
City49888;-0.042041;-0.163926;1
City49889;0.26036;-0.114381;1
City49892;0.107885;-0.040245;1
City49894;0.181182;0.19016;1
City49895;0.022815;-0.174945;1
City49897;0.071142;-0.15834;1
City49898;-0.10656;0.024499;1
City49899;-0.07829;0.249832;1
City49900;0.268743;-0.13632;1
City49901;-0.153666;-0.097777;1
City49902;-0.052369;0.121458;1
City49907;-0.126377;0.269621;1
City49908;-0.052134;-0.149982;1
City49909;0.183074;-0.082686;1
City49911;0.17695;0.097053;1
City49912;-0.129357;-0.163081;1
City49914;0.101715;-0.177512;1
City49915;0.237484;-0.166238;1
City49916;-0.050542;-0.105578;1
City49917;0.225954;0.034601;1
City49919;0.053035;-0.176285;1
City49921;0.164978;-0.065533;1
City49923;-0.099971;-0.052869;1
City49924;0.300236;0.005839;1
City49926;0.036354;0.197821;1
City49928;-0.19616;-0.040712;1
City49929;0.29311;-0.022548;1
City49930;0.180938;0.182829;1
City49931;-0.114999;0.105185;1
City49933;-0.071534;-0.066431;1
City49934;-0.156782;-0.060143;1
City49936;-0.201502;0.055045;1
City49937;-0.048492;-0.083602;1
City49938;-0.154199;-0.116961;1
City49940;-0.102898;-0.049155;1
City49941;0.028536;0.18887;1
City49943;0.029252;-0.114194;1
City49944;0.210151;-0.02679;1
City49946;-0.100466;0.043016;1
City49947;-0.21676;0.12072;1
City49948;-0.181909;0.097534;1
City49949;0.17553;0.067986;1
City49950;-0.241254;-0.041025;1
City49951;0.192641;-0.199162;1
City49952;-0.060635;-0.123194;1
City49953;-0.004783;0.076208;1
City49957;-0.149962;-0.004561;1
City49958;0.115698;-0.19937;1
City49959;-0.000893;-0.134279;1
City49961;0.211984;-0.143671;1
City49962;-0.142679;-0.136093;1
City49963;-0.229446;0.131995;1
City49965;-0.007462;0.002545;1
City49967;0.218373;-0.179321;1
City49971;0.013327;-0.067154;1
City49972;0.192326;-0.020758;1
City49973;-0.030596;0.167527;1
City49974;-0.030556;0.21905;1
City49976;-0.050391;-0.08371;1
City49977;-0.111889;0.160233;1
City49981;-0.115667;-0.116186;1
City49982;-0.355526;-0.045677;1
City49989;-0.072666;-0.016775;1
City49991;0.009973;0.104978;1
City49994;0.089605;0.111783;1
City49997;0.22071;0.032883;1
City49999;0.076077;0.199318;1
City50000;-0.002313;0.01772;1
City50002;-0.148866;0.026101;1
City50003;0.014945;-0.096506;1
City50004;-0.184028;-0.056227;1
City50005;0.065327;-0.051109;1
City50006;0.16344;-0.061839;1
City50007;-0.04936;-0.042574;1
City50011;0.296317;-0.037403;1
City50013;-0.166089;0.070656;1
City50015;0.044147;-0.14294;1
City50017;-0.079504;0.028137;1
City50018;0.09543;0.054085;1
City50019;-0.233663;-0.063665;1
City50020;-0.30956;-0.094587;1
City50021;0.261152;0.058098;1
City50024;0.043904;-0.011996;1
City50027;-0.030482;0.172222;1
City50028;-0.144363;-0.179798;1
City50030;-0.179044;0.18354;1
City50031;0.008785;0.194453;1
City50032;-0.000219;-0.055871;1
City50033;0.32839;0.054885;1
City50034;-0.150586;0.136178;1
City50036;0.179335;0.037169;1
City50040;-0.0425;0.126795;1
City50041;0.088515;-0.189742;1
City50042;0.161521;0.013236;1
City50043;0.217183;-0.127502;1
City50046;0.028481;0.043;1
City50049;0.071571;-0.07627;1
City50050;-0.100113;-0.065341;1
City50051;0.104797;-0.06666;1
City50052;-0.188124;0.021672;1
City50054;-0.11167;0.188228;1
City50055;-0.105642;0.031961;1
City50056;-0.101465;0.115441;1
City50058;-0.139631;0.023408;1
City50059;0.126987;0.07487;1
City50060;-0.024496;-0.140083;1
City50061;-0.114645;-0.090315;1
City50062;0.055879;0.078301;1
City50064;-0.197301;0.010137;1
City50065;-0.296154;-0.017605;1
City50066;-0.158402;-0.098951;1
City50068;-0.140896;0.103112;1
City50070;-0.158875;0.095888;1
City50072;-0.055421;-0.124513;1
City50073;-0.372787;-0.066794;1
City50074;0.094619;-0.12296;1
City50076;-0.2421;0.011989;1
City50077;-0.18154;0.211772;1
City50079;-0.135912;0.278195;1
City50080;0.071079;0.01891;1
City50081;-0.133853;-0.103906;1
City50085;-0.054843;-0.045561;1
City50086;-0.000748;-0.022603;1
City50088;-0.025445;0.159656;1
City50089;-0.015609;-0.098673;1
City50090;-0.051791;0.174053;1
City50091;-0.027107;0.050828;1
City50093;-0.055213;0.22275;1
City50094;-0.208072;0.076714;1
City50095;-0.028275;0.017411;1
City50096;0.055263;0.074684;1
City50097;-0.111414;-0.06619;1
City50099;-0.117493;-0.010539;1
City50101;0.08043;-0.029994;1
City50103;-0.064892;-0.122982;1
City50104;0.197934;0.018761;1
City50105;-0.187111;0.146217;1
City50106;0.045425;-0.121459;1
City50107;0.026649;-0.23461;1
City50108;0.257307;-0.083068;1
City50109;0.306864;0.180093;1
City50111;0.230747;-0.101609;1
City50112;-0.034072;-0.001766;1
City50115;0.217014;0.058121;1
City50116;-0.062621;0.147899;1
City50117;0.243103;0.011911;1
City50118;0.080737;0.075797;1
City50119;-0.063954;0.21885;1
City50120;-0.064357;-0.032396;1
City50121;-0.191294;-0.077113;1
City50123;-0.084248;-0.094412;1
City50127;0.326585;-0.153683;1
City50129;-0.143364;0.062246;1
City50132;-0.067669;0.017905;1
City50133;0.209516;-0.063497;1
City50136;0.130128;0.000001;1
City50137;0.34431;-0.120533;1
City50138;0.332644;-0.141199;1
City50139;-0.235982;0.142344;1
City50140;0.041223;0.233787;1
City50141;0.259271;-0.113037;1
City50142;-0.115907;-0.071424;1
City50143;-0.289423;-0.07132;1
City50144;-0.154129;-0.13062;1
City50145;0.008151;-0.168595;1
City50146;-0.284762;-0.055275;1
City50148;0.203573;-0.142233;1
City50150;-0.147072;0.174211;1
City50152;0.3349;-0.132228;1
City50153;-0.111646;-0.150978;1
City50155;0.022057;-0.176528;1
City50156;0.039063;-0.07963;1
City50157;0.119277;-0.179285;1
City50158;-0.147511;-0.022409;1
City50162;-0.23307;-0.044464;1
City50163;0.332714;0.021506;1
City50167;0.140312;-0.192677;1
City50168;0.105198;0.036432;1
City50169;-0.007561;0.20102;1
City50170;0.004086;0.164502;1
City50172;0.239766;0.047834;1
City50173;0.035771;-0.080717;1
City50174;-0.181503;-0.079833;1
City50176;-0.137654;0.025894;1
City50177;-0.070393;-0.241489;1
City50178;0.089278;-0.198021;1
City50181;0.109241;-0.108122;1
City50186;-0.256696;-0.029828;1
City50187;-0.166277;-0.12265;1
City50189;0.32206;-0.15481;1
City50190;-0.182206;0.089953;1
City50191;-0.181162;-0.03032;1
City50192;-0.088133;0.026683;1
City50193;-0.11651;0.142682;1
City50194;0.101933;-0.143456;1
City50196;0.206207;-0.065464;1
City50199;0.021356;0.1015;1
City50200;0.068806;-0.218184;1
City50201;-0.153578;-0.121322;1
City50202;-0.021574;0.208305;1
City50203;0.216636;0.110462;1
City50205;0.017265;-0.162764;1
City50206;-0.040112;0.117081;1
City50207;0.197192;0.135114;1
City50208;-0.03265;0.215315;1
City50209;-0.179352;0.07633;1
City50213;0.058053;-0.059327;1
City50214;0.017859;0.159085;1
City50216;-0.006071;0.184488;1
City50221;-0.266403;-0.051691;1
City50222;-0.041358;0.055862;1
City50223;-0.097553;0.134113;1
City50224;0.139223;0.229732;1
City50225;0.204994;-0.189894;1
City50226;0.026085;-0.157968;1
City50227;0.217496;-0.06802;1
City50228;0.079796;-0.113135;1
City50229;-0.062904;-0.007044;1
City50230;-0.088601;-0.080046;1
City50231;0.167953;0.078434;1
City50232;-0.197047;0.006713;1
City50233;-0.08885;0.1422;1
City50234;-0.169648;-0.060146;1
City50236;-0.151864;-0.024077;1
City50240;-0.090255;0.055927;1
City50242;0.011356;-0.023973;1
City50243;-0.073286;0.12777;1
City50244;-0.242174;-0.102606;1
City50247;0.016041;-0.19501;1
City50248;-0.093419;-0.045208;1
City50249;0.00639;0.009587;1
City50251;-0.151592;-0.043059;1
City50252;-0.057623;0.094471;1
City50253;0.06096;0.105658;1
City50254;-0.165813;0.210965;1
City50256;0.174129;0.088155;1
City50257;0.116575;-0.205239;1
City50258;-0.186924;0.055336;1
City50259;-0.216629;-0.026024;1
City50260;-0.14422;0.041167;1
City50261;0.017607;-0.162617;1
City50263;-0.1926;0.108374;1
City50267;-0.161257;0.218185;1
City50268;-0.23194;0.102162;1
City50269;-0.032302;-0.01106;1
City50270;-0.348198;-0.027349;1
City50271;0.240943;-0.021959;1
City50272;-0.112149;-0.095078;1
City50273;-0.06992;0.037672;1
City50274;0.02291;-0.111145;1
City50275;0.19009;-0.157682;1
City50276;-0.007968;0.096105;1
City50277;0.093102;0.079538;1
City50279;-0.078065;0.034994;1
City50282;-0.231805;-0.045325;1
City50283;-0.154549;0.010721;1
City50284;-0.236576;0.00164;1
City50286;-0.163221;0.007699;1
City50287;-0.134954;-0.144102;1
City50289;0.310294;-0.102659;1
City50290;-0.366211;-0.007621;1
City50291;-0.087084;0.199408;1
City50292;-0.197652;0.029719;1
City50293;-0.12675;-0.230288;1
City50295;-0.229225;0.059516;1
City50296;0.14225;-0.198556;1
City50297;-0.260467;-0.225906;1
City50298;0.278933;0.041033;1
City50299;0.071921;0.232448;1
City50301;-0.088319;0.170528;1
City50304;-0.072447;0.034382;1
City50305;0.019929;-0.16835;1
City50306;0.064723;-0.108875;1
City50308;0.243669;0.048555;1
City50309;-0.098171;0.069001;1
City50310;0.065212;-0.207742;1
City50311;-0.319093;-0.115684;1
City50312;0.051582;-0.109187;1
City50313;-0.061681;-0.041136;1
City50318;-0.047303;-0.069504;1
City50320;-0.109254;-0.0798;1
City50323;-0.182401;0.108532;1
City50324;-0.184953;0.068447;1
City50325;-0.241806;-0.124889;1
City50326;0.187681;-0.197954;1
City50327;0.085974;0.048766;1
City50329;-0.116894;-0.035758;1
City50331;-0.048613;0.07801;1
City50332;0.017681;0.133488;1
City50335;-0.274163;0.028314;1
City50336;-0.056091;-0.107427;1
City50337;-0.185661;0.053311;1
City50339;-0.173653;0.165122;1
City50340;0.288004;0.022717;1
City50341;0.241415;0.015811;1
